Node,Label,Type,In-strength,Out-strength,Total strength,Degree centrality,Betweenness centrality,Closeness centrality,Eigenvector centrality,PageRank
ms_283,283,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.10590307783154741,4.843623679833133e-07,0.0018019809317231877
ms_78,78,manuscript,1.0,0.0,1.0,0.005681818181818182,0.0,0.19208627220480667,0.032842492470848784,0.0018688331478179969
ms_254,254,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.17471516656370292,0.00017179495974949818,0.0034706151688195077
ms_137,137,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.1927509305861382,0.005724887213925568,0.0020885977605204567
ms_250,250,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.1787326810889645,0.0006955942763751479,0.0018855705288862222
ms_302,302,manuscript,1.0,1.0,2.0,0.005681818181818182,8.093758093758094e-06,0.27261836348806173,0.06593583905003539,0.001692205846017647
ms_245,245,manuscript,1.0,1.0,2.0,0.005681818181818182,1.618751618751619e-05,0.21745615721298872,0.0009426281343509806,0.0017774614670405678
ms_294,294,manuscript,1.0,1.0,2.0,0.005681818181818182,4.027608194274861e-06,0.25054731157148696,0.08486395318546601,0.001692205846017647
ms_17,17,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.21207494520073836,0.0015639632827367915,0.0017096403072125632
ms_217,217,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.23471215845250257,0.06515475173268963,0.001692205846017647
ms_276,276,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.18599338544038044,0.0011418900130001762,0.0038320248603215565
ms_6,6,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.23471215845250257,0.06515475173268963,0.001692205846017647
ms_14,14,manuscript,0.0,0.0,0.0,0.0,0.0,0.0,1.968618543085319e-58,0.00167794128685817
ms_161,161,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.1782560606060606,0.00022092191658858466,0.001974174588567747
ms_203,203,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.17480654478889313,0.0001568578914788636,0.0022593031645367157
ms_126,126,manuscript,1.0,1.0,2.0,0.005681818181818182,7.77900083455639e-05,0.2543608170748582,0.0708796389466152,0.001692205846017647
ms_219,219,manuscript,0.0,1.0,1.0,0.002840909090909091,0.0,0.18599338544038044,0.0011418900130001762,0.00167794128685817
ms_159,159,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.21207494520073836,0.0015639632827367915,0.0017096403072125632
ms_275,275,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.20355061731812646,0.008571152015808397,0.007293521240785781
ms_144,144,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.1927509305861382,0.005724887213925568,0.0020885977605204567
ms_118,118,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.17480654478889313,0.00016525707542372416,0.003400341374468864
ms_212,212,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.15810317579771221,7.369240860329936e-05,0.0031890038321912085
ms_239,239,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.19906498727597596,0.0033200015036589847,0.0017726553342964965
ms_91,91,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.23471215845250257,0.06515475173268963,0.001692205846017647
ms_124,124,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.1927509305861382,0.005724887213925568,0.0020885977605204567
ms_173,173,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.17498958829128988,0.00015958129591162125,0.003589901369039929
ms_235,235,manuscript,1.0,1.0,2.0,0.005681818181818182,0.00012140637140637142,0.22252337792034863,0.026320572144731366,0.00311652415301777
ms_179,179,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.23471215845250257,0.06515475173268963,0.001692205846017647
ms_193,193,manuscript,1.0,1.0,2.0,0.005681818181818182,6.622165713074805e-06,0.2452165177082639,0.07372590374849801,0.001692205846017647
ms_143,143,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.1927509305861382,0.005724887213925568,0.0020885977605204567
ms_13,13,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.23471215845250257,0.06515475173268963,0.001692205846017647
ms_290,290,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.10590307783154741,4.843623679833133e-07,0.0018019809317231877
ms_208,208,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.12057363406795227,0.00015864290709255346,0.002248523653237251
ms_234,234,manuscript,1.0,1.0,2.0,0.005681818181818182,8.093758093758094e-06,0.21633017063842308,0.0016944159601698413,0.0017096403072125632
ms_280,280,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.19906498727597596,0.0033200015036589847,0.0017726553342964965
ms_224,224,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.18840479911858155,0.0007476439944464031,0.0017774614670405678
ms_256,256,manuscript,1.0,1.0,2.0,0.008522727272727272,0.0,0.18224106523247746,0.0012148396958427319,0.001805591158127395
ms_100,100,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.14180318779650558,0.0005302332090079449,0.0020454604496183467
ms_214,214,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.23471215845250257,0.06515475173268963,0.001692205846017647
ms_295,295,manuscript,1.0,1.0,2.0,0.005681818181818182,4.027608194274861e-06,0.25054731157148696,0.08486395318546601,0.001692205846017647
ms_233,233,manuscript,1.0,1.0,2.0,0.008522727272727272,0.0,0.17462388382255153,0.0009452251348420148,0.015427433566554405
ms_130,130,manuscript,0.0,1.0,1.0,0.002840909090909091,0.0,0.1927509305861382,0.005724887213925568,0.00167794128685817
ms_134,134,manuscript,1.0,0.0,1.0,0.005681818181818182,0.0,0.17157603369423186,0.003236265604185986,0.0019330296137805123
ms_162,162,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.21207494520073836,0.0015639632827367915,0.0017096403072125632
ms_181,181,manuscript,0.0,0.0,0.0,0.0,0.0,0.0,1.968618543085319e-58,0.00167794128685817
ms_166,166,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.1782560606060606,0.00022092191658858466,0.001974174588567747
ms_77,77,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.19906498727597596,0.0033200015036589847,0.0017726553342964965
ms_28,28,manuscript,1.0,1.0,2.0,0.005681818181818182,3.237503237503238e-05,0.20530105260218898,0.0008850129865072027,0.0022593031645367157
ms_128,128,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.1927509305861382,0.005724887213925568,0.0020885977605204567
ms_60,60,manuscript,1.0,1.0,2.0,0.011363636363636364,0.0,0.21717356311654556,0.04218063788337691,0.0017624722273721443
ms_165,165,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.21207494520073836,0.0015639632827367915,0.0017096403072125632
ms_42,42,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.1777819753384913,0.00018149079651866708,0.0019015420090422262
ms_197,197,manuscript,1.0,1.0,2.0,0.005681818181818182,6.622165713074805e-06,0.2452165177082639,0.07372590374849801,0.001692205846017647
ms_200,200,manuscript,1.0,1.0,2.0,0.005681818181818182,0.0,0.1759105861244019,0.0005971466122508426,0.0019454017710983638
ms_261,261,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.21207494520073836,0.0015639632827367915,0.0017096403072125632
ms_191,191,manuscript,1.0,1.0,2.0,0.005681818181818182,6.622165713074805e-06,0.2452165177082639,0.07372590374849801,0.001692205846017647
ms_156,156,manuscript,0.0,0.0,0.0,0.0,0.0,0.0,1.968618543085319e-58,0.00167794128685817
ms_291,291,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.21207494520073836,0.0015639632827367915,0.0017096403072125632
ms_62,62,manuscript,1.0,1.0,2.0,0.005681818181818182,4.027608194274861e-06,0.25054731157148696,0.08486395318546601,0.001692205846017647
ms_48,48,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.20355061731812646,0.008571152015808397,0.007293521240785781
ms_56,56,manuscript,1.0,1.0,2.0,0.008522727272727272,0.00012140637140637142,0.23471215845250257,0.020838980232332365,0.0017976054180493927
ms_52,52,manuscript,0.0,1.0,1.0,0.002840909090909091,0.0,0.18496409166373196,0.0016121438182382514,0.00167794128685817
ms_120,120,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.1927509305861382,0.005724887213925568,0.0020885977605204567
ms_115,115,manuscript,1.0,1.0,2.0,0.005681818181818182,0.0004127816627816628,0.2119404652101228,0.012402037006785343,0.0026369965309645704
ms_121,121,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.1927509305861382,0.005724887213925568,0.0020885977605204567
ms_81,81,manuscript,1.0,1.0,2.0,0.008522727272727272,0.0003012676623787735,0.19241802742450412,0.0036454745444531225,0.0019330296137805123
ms_15,15,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.18066492628992628,0.0003421126562150028,0.006419955869646831
ms_176,176,manuscript,1.0,1.0,2.0,0.011363636363636364,0.0005827505827505828,0.1892582749922784,0.0033012494766561772,0.005208746746696953
ms_184,184,manuscript,1.0,1.0,2.0,0.005681818181818182,6.622165713074805e-06,0.2452165177082639,0.07372590374849801,0.001692205846017647
ms_227,227,manuscript,1.0,0.0,1.0,0.005681818181818182,0.0,0.1528957518922066,0.00024948527384693317,0.004339629517091773
ms_18,18,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.18066492628992628,0.0003421126562150028,0.006419955869646831
ms_247,247,manuscript,0.0,1.0,1.0,0.002840909090909091,0.0,0.17637473015111538,0.000713239367941399,0.00167794128685817
ms_218,218,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.23471215845250257,0.06515475173268963,0.001692205846017647
ms_127,127,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.1927509305861382,0.005724887213925568,0.0020885977605204567
ms_23,23,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.1782560606060606,0.00022092191658858466,0.001974174588567747
ms_109,109,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.23471215845250257,0.06515475173268963,0.001692205846017647
ms_152,152,manuscript,1.0,1.0,2.0,0.005681818181818182,7.77900083455639e-05,0.2543608170748582,0.0708796389466152,0.001692205846017647
ms_73,73,manuscript,1.0,1.0,2.0,0.005681818181818182,4.027608194274861e-06,0.25054731157148696,0.08486395318546601,0.001692205846017647
ms_98,98,manuscript,0.0,0.0,0.0,0.0,0.0,0.0,1.968618543085319e-58,0.00167794128685817
ms_260,260,manuscript,1.0,1.0,2.0,0.005681818181818182,5.665630665630666e-05,0.18394612748286387,0.0005236034527336699,0.0019015420090422262
ms_69,69,manuscript,1.0,1.0,2.0,0.005681818181818182,4.027608194274861e-06,0.25054731157148696,0.08486395318546601,0.001692205846017647
ms_270,270,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.16570655113354668,0.0003336305784588112,0.0024314300431598577
ms_174,174,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.21207494520073836,0.0015639632827367915,0.0017096403072125632
ms_96,96,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.23471215845250257,0.06515475173268963,0.001692205846017647
ms_142,142,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.1927509305861382,0.005724887213925568,0.0020885977605204567
ms_54,54,manuscript,1.0,1.0,2.0,0.005681818181818182,4.027608194274861e-06,0.25054731157148696,0.08486395318546601,0.001692205846017647
ms_58,58,manuscript,1.0,0.0,1.0,0.005681818181818182,0.0,0.17609595028259414,0.01151460147821769,0.004788325559472006
ms_36,36,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.20467245170628515,0.0008239729413006587,0.002755265367300034
ms_154,154,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.23471215845250257,0.06515475173268963,0.001692205846017647
ms_213,213,manuscript,1.0,1.0,2.0,0.005681818181818182,1.618751618751619e-05,0.21759773023200757,0.00661583495631155,0.00239723271993797
ms_285,285,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.10590307783154741,4.843623679833133e-07,0.0018019809317231877
ms_31,31,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.1782560606060606,0.00022092191658858466,0.001974174588567747
ms_298,298,manuscript,1.0,1.0,2.0,0.005681818181818182,4.027608194274861e-06,0.25054731157148696,0.08486395318546601,0.001692205846017647
ms_149,149,manuscript,1.0,0.0,1.0,0.005681818181818182,0.0,0.17157603369423186,0.003236265604185986,0.0019330296137805123
ms_177,177,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.21207494520073836,0.0015639632827367915,0.0017096403072125632
ms_284,284,manuscript,1.0,0.0,1.0,0.002840909090909091,0.0,0.10590307783154741,4.843623679833133e-07,0.0018019809317231877
